Serial_number:
2022016
Project ID:
CGC_McCully
Location:
PO-05_20160729
LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
Date,Time,LEVEL,TEMPERATURE
2016-07-29,15:36:56,13.2140,7.356
2016-07-29,15:36:57,13.2142,7.356
2016-07-29,15:36:58,13.2141,7.356
2016-07-29,15:36:59,13.2143,7.357
2016-07-29,15:37:00,13.2141,7.357
2016-07-29,15:37:01,13.2139,7.356
2016-07-29,15:37:02,13.2141,7.356
2016-07-29,15:37:03,13.2141,7.357
2016-07-29,15:37:04,13.2140,7.357
2016-07-29,15:37:05,13.2140,7.357
2016-07-29,15:37:06,13.2138,7.356
2016-07-29,15:37:07,13.2139,7.357
2016-07-29,15:37:08,13.2135,7.356
2016-07-29,15:37:09,13.2136,7.356
2016-07-29,15:37:10,13.2137,7.357
2016-07-29,15:37:11,13.2134,7.356
2016-07-29,15:37:12,13.2138,7.356
2016-07-29,15:37:13,13.2137,7.357
2016-07-29,15:37:14,13.2138,7.356
2016-07-29,15:37:15,13.2137,7.357
2016-07-29,15:37:16,13.2137,7.357
2016-07-29,15:37:17,13.2136,7.357
2016-07-29,15:37:18,13.2136,7.357
2016-07-29,15:37:19,13.2133,7.357
2016-07-29,15:37:20,13.2134,7.357
2016-07-29,15:37:21,13.2134,7.357
2016-07-29,15:37:22,13.2137,7.357
2016-07-29,15:37:23,13.2135,7.357
2016-07-29,15:37:24,13.2133,7.357
2016-07-29,15:37:25,13.2131,7.357
2016-07-29,15:37:26,13.2132,7.357
2016-07-29,15:37:27,13.2132,7.357
2016-07-29,15:37:28,13.2132,7.357
2016-07-29,15:37:29,13.2133,7.357
2016-07-29,15:37:30,13.2131,7.357
2016-07-29,15:37:31,13.2130,7.357
2016-07-29,15:37:32,13.2131,7.357
2016-07-29,15:37:33,13.2132,7.357
2016-07-29,15:37:34,13.2133,7.357
2016-07-29,15:37:35,13.2130,7.357
2016-07-29,15:37:36,13.2131,7.357
2016-07-29,15:37:37,13.2132,7.357
2016-07-29,15:37:38,13.2130,7.357
2016-07-29,15:37:39,13.2132,7.358
2016-07-29,15:37:40,13.2129,7.357
2016-07-29,15:37:41,13.2130,7.357
2016-07-29,15:37:43,13.2129,7.357
2016-07-29,15:37:44,13.2127,7.357
2016-07-29,15:37:45,13.2128,7.356
2016-07-29,15:37:46,13.2129,7.357
2016-07-29,15:37:47,13.2128,7.358
2016-07-29,15:37:48,13.2126,7.357
2016-07-29,15:37:49,13.2127,7.357
2016-07-29,15:37:50,13.2126,7.357
2016-07-29,15:37:51,13.2126,7.358
2016-07-29,15:37:52,13.2128,7.357
2016-07-29,15:37:53,13.2124,7.357
2016-07-29,15:37:54,13.2126,7.357
2016-07-29,15:37:55,13.2126,7.357
2016-07-29,15:37:56,13.2126,7.358
2016-07-29,15:37:57,13.2128,7.358
2016-07-29,15:37:58,13.2122,7.357
2016-07-29,15:37:59,13.2122,7.358
2016-07-29,15:38:00,13.2123,7.357
2016-07-29,15:38:01,13.2122,7.358
2016-07-29,15:38:02,13.2123,7.357
2016-07-29,15:38:03,13.2126,7.357
2016-07-29,15:38:04,13.2125,7.358
2016-07-29,15:38:05,13.2123,7.358
2016-07-29,15:38:06,13.2122,7.357
2016-07-29,15:38:07,13.2117,7.357
2016-07-29,15:38:08,13.2123,7.358
2016-07-29,15:38:09,13.2120,7.358
2016-07-29,15:38:10,13.2120,7.358
2016-07-29,15:38:11,13.2117,7.358
2016-07-29,15:38:12,13.2120,7.358
2016-07-29,15:38:13,13.2120,7.358
2016-07-29,15:38:14,13.2119,7.358
2016-07-29,15:38:15,13.2119,7.358
2016-07-29,15:38:16,13.2120,7.358
2016-07-29,15:38:17,13.2120,7.358
2016-07-29,15:38:18,13.2116,7.357
2016-07-29,15:38:19,13.2118,7.358
2016-07-29,15:38:20,13.2119,7.358
2016-07-29,15:38:21,13.2120,7.358
2016-07-29,15:38:22,13.2114,7.358
2016-07-29,15:38:23,13.2115,7.358
2016-07-29,15:38:24,13.2117,7.358
2016-07-29,15:38:25,13.2115,7.358
2016-07-29,15:38:26,13.2116,7.358
2016-07-29,15:38:27,13.2116,7.358
2016-07-29,15:38:28,13.2115,7.358
2016-07-29,15:38:29,13.2115,7.358
2016-07-29,15:38:30,13.2114,7.357
2016-07-29,15:38:31,13.2114,7.358
2016-07-29,15:38:32,13.2115,7.358
2016-07-29,15:38:33,13.2113,7.358
2016-07-29,15:38:34,13.2114,7.358
2016-07-29,15:38:35,13.2113,7.358
2016-07-29,15:38:36,13.2113,7.358
2016-07-29,15:38:37,13.2114,7.358
2016-07-29,15:38:38,13.2112,7.358
2016-07-29,15:38:39,13.2113,7.358
2016-07-29,15:38:40,13.2112,7.357
2016-07-29,15:38:41,13.2112,7.358
2016-07-29,15:38:42,13.2113,7.358
2016-07-29,15:38:43,13.2113,7.359
2016-07-29,15:38:44,13.2114,7.358
2016-07-29,15:38:45,13.2112,7.358
2016-07-29,15:38:46,13.2110,7.358
2016-07-29,15:38:47,13.2111,7.358
2016-07-29,15:38:48,13.2109,7.358
2016-07-29,15:38:49,13.2113,7.358
2016-07-29,15:38:50,13.2108,7.358
2016-07-29,15:38:51,13.2109,7.358
2016-07-29,15:38:52,13.2107,7.358
2016-07-29,15:38:53,13.2110,7.359
2016-07-29,15:38:54,13.2108,7.358
2016-07-29,15:38:56,13.2108,7.359
2016-07-29,15:38:57,13.2107,7.358
2016-07-29,15:38:58,13.2111,7.358
2016-07-29,15:38:59,13.2106,7.358
2016-07-29,15:39:00,13.2107,7.358
2016-07-29,15:39:01,13.2105,7.358
2016-07-29,15:39:02,13.2108,7.358
2016-07-29,15:39:03,13.2108,7.359
2016-07-29,15:39:04,13.2107,7.358
2016-07-29,15:39:05,13.2107,7.359
2016-07-29,15:39:06,13.2107,7.358
2016-07-29,15:39:07,13.2107,7.358
2016-07-29,15:39:08,13.2107,7.359
2016-07-29,15:39:09,13.2107,7.358
2016-07-29,15:39:10,13.2107,7.358
2016-07-29,15:39:11,13.2106,7.358
2016-07-29,15:39:12,13.2104,7.358
2016-07-29,15:39:13,13.2107,7.359
2016-07-29,15:39:14,13.2107,7.358
2016-07-29,15:39:15,13.2104,7.358
2016-07-29,15:39:16,13.2105,7.359
2016-07-29,15:39:17,13.2102,7.359
2016-07-29,15:39:18,13.2103,7.358
2016-07-29,15:39:19,13.2102,7.358
2016-07-29,15:39:20,13.2103,7.358
2016-07-29,15:39:21,13.2102,7.359
2016-07-29,15:39:22,13.2103,7.358
2016-07-29,15:39:23,13.2106,7.359
2016-07-29,15:39:24,13.2104,7.359
2016-07-29,15:39:25,13.2105,7.358
2016-07-29,15:39:26,13.2101,7.359
2016-07-29,15:39:27,13.2100,7.359
2016-07-29,15:39:28,13.2102,7.359
2016-07-29,15:39:29,13.2101,7.359
2016-07-29,15:39:30,13.2102,7.359
2016-07-29,15:39:31,13.2098,7.359
2016-07-29,15:39:32,13.2101,7.359
2016-07-29,15:39:33,13.2102,7.359
2016-07-29,15:39:34,13.2101,7.359
2016-07-29,15:39:35,13.2102,7.359
2016-07-29,15:39:36,13.2100,7.359
2016-07-29,15:39:37,13.2101,7.359
2016-07-29,15:39:38,13.2100,7.359
2016-07-29,15:39:39,13.2098,7.359
2016-07-29,15:39:40,13.2101,7.359
2016-07-29,15:39:41,13.2098,7.358
2016-07-29,15:39:42,13.2099,7.359
2016-07-29,15:39:43,13.2097,7.359
2016-07-29,15:39:44,13.2097,7.359
2016-07-29,15:39:45,13.2098,7.359
2016-07-29,15:39:46,13.2097,7.359
2016-07-29,15:39:47,13.2095,7.359
2016-07-29,15:39:48,13.2097,7.359
2016-07-29,15:39:49,13.2095,7.359
2016-07-29,15:39:50,13.2098,7.359
2016-07-29,15:39:51,13.2096,7.359
2016-07-29,15:39:52,13.2096,7.359
2016-07-29,15:39:53,13.2097,7.359
2016-07-29,15:39:54,13.2093,7.359
2016-07-29,15:39:55,13.2095,7.359
2016-07-29,15:39:56,13.2095,7.359
2016-07-29,15:39:57,13.2096,7.359
2016-07-29,15:39:58,13.2095,7.359
2016-07-29,15:39:59,13.2093,7.359
2016-07-29,15:40:00,13.2097,7.360
2016-07-29,15:40:01,13.2092,7.360
2016-07-29,15:40:02,13.2094,7.360
2016-07-29,15:40:03,13.2093,7.360
2016-07-29,15:40:04,13.2091,7.360
2016-07-29,15:40:05,13.2095,7.359
2016-07-29,15:40:06,13.2092,7.359
2016-07-29,15:40:08,13.2090,7.360
2016-07-29,15:40:09,13.2091,7.360
2016-07-29,15:40:10,13.2091,7.359
2016-07-29,15:40:11,13.2091,7.359
2016-07-29,15:40:12,13.2093,7.359
2016-07-29,15:40:13,13.2089,7.359
2016-07-29,15:40:14,13.2090,7.360
2016-07-29,15:40:15,13.2092,7.359
2016-07-29,15:40:16,13.2091,7.360
2016-07-29,15:40:17,13.2087,7.359
2016-07-29,15:40:18,13.2089,7.359
2016-07-29,15:40:19,13.2087,7.359
2016-07-29,15:40:20,13.2094,7.360
2016-07-29,15:40:21,13.2089,7.360
2016-07-29,15:40:22,13.2088,7.360
2016-07-29,15:40:23,13.2088,7.360
2016-07-29,15:40:24,13.2089,7.360
2016-07-29,15:40:25,13.2088,7.360
2016-07-29,15:40:26,13.2089,7.360
2016-07-29,15:40:27,13.2089,7.359
2016-07-29,15:40:28,13.2088,7.360
2016-07-29,15:40:29,13.2084,7.360
2016-07-29,15:40:30,13.2085,7.359
2016-07-29,15:40:31,13.2086,7.360
2016-07-29,15:40:32,13.2085,7.360
2016-07-29,15:40:33,13.2086,7.360
2016-07-29,15:40:34,13.2087,7.360
2016-07-29,15:40:35,13.2088,7.359
2016-07-29,15:40:36,13.2087,7.360
2016-07-29,15:40:37,13.2084,7.360
2016-07-29,15:40:38,13.2086,7.360
2016-07-29,15:40:39,13.2083,7.360
2016-07-29,15:40:40,13.2086,7.360
2016-07-29,15:40:41,13.2086,7.360
2016-07-29,15:40:42,13.2085,7.360
2016-07-29,15:40:43,13.2086,7.360
2016-07-29,15:40:44,13.2085,7.360
2016-07-29,15:40:45,13.2081,7.360
2016-07-29,15:40:46,13.2082,7.359
2016-07-29,15:40:47,13.2082,7.360
2016-07-29,15:40:48,13.2084,7.360
2016-07-29,15:40:49,13.2084,7.360
2016-07-29,15:40:50,13.2084,7.360
2016-07-29,15:40:51,13.2083,7.361
2016-07-29,15:40:52,13.2080,7.360
2016-07-29,15:40:53,13.2081,7.360
2016-07-29,15:40:54,13.2080,7.361
2016-07-29,15:40:55,13.2082,7.360
2016-07-29,15:40:56,13.2082,7.360
2016-07-29,15:40:57,13.2083,7.360
2016-07-29,15:40:58,13.2082,7.360
2016-07-29,15:40:59,13.2080,7.360
2016-07-29,15:41:00,13.2079,7.361
2016-07-29,15:41:01,13.2078,7.360
2016-07-29,15:41:02,13.2080,7.361
2016-07-29,15:41:03,13.2079,7.361
2016-07-29,15:41:04,13.2082,7.360
2016-07-29,15:41:05,13.2077,7.361
2016-07-29,15:41:06,13.2080,7.360
2016-07-29,15:41:07,13.2080,7.361
2016-07-29,15:41:08,13.2078,7.361
2016-07-29,15:41:09,13.2078,7.361
2016-07-29,15:41:10,13.2076,7.360
2016-07-29,15:41:11,13.2080,7.361
2016-07-29,15:41:12,13.2076,7.361
2016-07-29,15:41:13,13.2077,7.361
2016-07-29,15:41:14,13.2079,7.361
2016-07-29,15:41:15,13.2077,7.361
2016-07-29,15:41:16,13.2080,7.361
2016-07-29,15:41:17,13.2076,7.361
2016-07-29,15:41:18,13.2076,7.361
2016-07-29,15:41:20,13.2076,7.361
2016-07-29,15:41:21,13.2074,7.360
2016-07-29,15:41:22,13.2076,7.361
2016-07-29,15:41:23,13.2075,7.361
2016-07-29,15:41:24,13.2072,7.361
2016-07-29,15:41:25,13.2077,7.361
2016-07-29,15:41:26,13.2077,7.361
2016-07-29,15:41:27,13.2075,7.361
2016-07-29,15:41:28,13.2074,7.361
2016-07-29,15:41:29,13.2075,7.361
2016-07-29,15:41:30,13.2075,7.361
2016-07-29,15:41:31,13.2073,7.361
2016-07-29,15:41:32,13.2075,7.361
2016-07-29,15:41:33,13.2073,7.361
2016-07-29,15:41:34,13.2075,7.361
2016-07-29,15:41:35,13.2073,7.362
2016-07-29,15:41:36,13.2073,7.361
2016-07-29,15:41:37,13.2072,7.361
2016-07-29,15:41:38,13.2073,7.361
2016-07-29,15:41:39,13.2073,7.361
2016-07-29,15:41:40,13.2072,7.361
2016-07-29,15:41:41,13.2072,7.362
2016-07-29,15:41:42,13.2068,7.362
2016-07-29,15:41:43,13.2071,7.361
2016-07-29,15:41:44,13.2067,7.362
2016-07-29,15:41:45,13.2069,7.362
2016-07-29,15:41:46,13.2070,7.362
2016-07-29,15:41:47,13.2067,7.362
2016-07-29,15:41:48,13.2071,7.362
2016-07-29,15:41:49,13.2069,7.362
2016-07-29,15:41:50,13.2066,7.361
2016-07-29,15:41:51,13.2068,7.362
2016-07-29,15:41:52,13.2071,7.362
2016-07-29,15:41:53,13.2066,7.362
2016-07-29,15:41:54,13.2070,7.362
2016-07-29,15:41:55,13.2069,7.362
2016-07-29,15:41:56,13.2066,7.362
2016-07-29,15:41:57,13.2066,7.362
2016-07-29,15:41:58,13.2066,7.363
2016-07-29,15:41:59,13.2066,7.362
2016-07-29,15:42:00,13.2067,7.362
2016-07-29,15:42:01,13.2068,7.362
2016-07-29,15:42:02,13.2064,7.364
2016-07-29,15:42:03,13.2066,7.363
2016-07-29,15:42:04,13.2064,7.363
2016-07-29,15:42:05,13.2066,7.363
2016-07-29,15:42:06,13.2065,7.363
2016-07-29,15:42:07,13.2062,7.362
2016-07-29,15:42:08,13.2065,7.363
2016-07-29,15:42:09,13.2065,7.363
2016-07-29,15:42:10,13.2064,7.363
2016-07-29,15:42:11,13.2063,7.364
2016-07-29,15:42:12,13.2065,7.363
2016-07-29,15:42:13,13.2065,7.363
2016-07-29,15:42:14,13.2061,7.363
2016-07-29,15:42:15,13.2062,7.363
2016-07-29,15:42:16,13.2063,7.363
2016-07-29,15:42:17,13.2065,7.364
2016-07-29,15:42:18,13.2062,7.364
2016-07-29,15:42:19,13.2062,7.363
2016-07-29,15:42:20,13.2060,7.363
2016-07-29,15:42:21,13.2061,7.363
2016-07-29,15:42:22,13.2061,7.364
2016-07-29,15:42:23,13.2060,7.364
2016-07-29,15:42:24,13.2062,7.364
2016-07-29,15:42:25,13.2060,7.364
2016-07-29,15:42:26,13.2059,7.363
2016-07-29,15:42:27,13.2061,7.364
2016-07-29,15:42:28,13.2059,7.364
2016-07-29,15:42:29,13.2062,7.364
2016-07-29,15:42:30,13.2058,7.364
2016-07-29,15:42:32,13.2059,7.364
2016-07-29,15:42:33,13.2058,7.364
2016-07-29,15:42:34,13.2058,7.364
2016-07-29,15:42:35,13.2057,7.364
2016-07-29,15:42:36,13.2056,7.365
2016-07-29,15:42:37,13.2058,7.365
2016-07-29,15:42:38,13.2055,7.365
2016-07-29,15:42:39,13.2056,7.364
2016-07-29,15:42:40,13.2056,7.365
2016-07-29,15:42:41,13.2058,7.365
2016-07-29,15:42:42,13.2058,7.364
2016-07-29,15:42:43,13.2055,7.365
2016-07-29,15:42:44,13.2057,7.365
2016-07-29,15:42:45,13.2058,7.365
2016-07-29,15:42:46,13.2060,7.365
2016-07-29,15:42:47,13.2053,7.365
2016-07-29,15:42:48,13.2053,7.365
2016-07-29,15:42:49,13.2056,7.365
2016-07-29,15:42:50,13.2054,7.365
2016-07-29,15:42:51,13.2053,7.366
2016-07-29,15:42:52,13.2072,7.365
2016-07-29,15:42:53,13.2053,7.365
2016-07-29,15:42:54,13.2052,7.365
2016-07-29,15:42:55,13.2051,7.366
2016-07-29,15:42:56,13.2050,7.366
2016-07-29,15:42:57,13.2052,7.365
2016-07-29,15:42:58,13.2051,7.365
2016-07-29,15:42:59,13.2051,7.365
2016-07-29,15:43:00,13.2051,7.366
2016-07-29,15:43:01,13.2052,7.366
2016-07-29,15:43:02,13.2050,7.366
2016-07-29,15:43:03,13.2050,7.365
2016-07-29,15:43:04,13.2050,7.366
2016-07-29,15:43:05,13.2047,7.366
2016-07-29,15:43:06,13.2051,7.365
2016-07-29,15:43:07,13.2049,7.366
2016-07-29,15:43:08,13.2050,7.366
2016-07-29,15:43:09,13.2045,7.366
2016-07-29,15:43:10,13.2050,7.366
2016-07-29,15:43:11,13.2047,7.366
2016-07-29,15:43:12,13.2050,7.365
2016-07-29,15:43:13,13.2048,7.366
2016-07-29,15:43:14,13.2048,7.366
2016-07-29,15:43:15,13.2048,7.366
2016-07-29,15:43:16,13.2047,7.366
2016-07-29,15:43:17,13.2045,7.367
2016-07-29,15:43:18,13.2043,7.366
2016-07-29,15:43:19,13.2045,7.367
2016-07-29,15:43:20,13.2044,7.366
2016-07-29,15:43:21,13.2045,7.366
2016-07-29,15:43:22,13.2048,7.366
2016-07-29,15:43:23,13.2046,7.366
2016-07-29,15:43:24,13.2043,7.367
2016-07-29,15:43:25,13.2043,7.366
2016-07-29,15:43:26,13.2041,7.367
2016-07-29,15:43:27,13.2044,7.367
2016-07-29,15:43:28,13.2044,7.367
2016-07-29,15:43:29,13.2042,7.367
2016-07-29,15:43:30,13.2041,7.367
2016-07-29,15:43:31,13.2041,7.366
2016-07-29,15:43:32,13.2044,7.367
2016-07-29,15:43:33,13.2041,7.367
2016-07-29,15:43:34,13.2041,7.367
2016-07-29,15:43:35,13.2041,7.367
2016-07-29,15:43:36,13.2043,7.367
2016-07-29,15:43:37,13.2043,7.366
2016-07-29,15:43:38,13.2040,7.367
2016-07-29,15:43:39,13.2039,7.367
2016-07-29,15:43:40,13.2043,7.367
2016-07-29,15:43:41,13.2040,7.367
2016-07-29,15:43:42,13.2038,7.366
2016-07-29,15:43:44,13.2037,7.367
2016-07-29,15:43:45,13.2038,7.367
2016-07-29,15:43:46,13.2038,7.367
2016-07-29,15:43:47,13.2041,7.367
2016-07-29,15:43:48,13.2038,7.367
2016-07-29,15:43:49,13.2041,7.367
2016-07-29,15:43:50,13.2037,7.367
2016-07-29,15:43:51,13.2034,7.367
2016-07-29,15:43:52,13.2038,7.367
2016-07-29,15:43:53,13.2038,7.367
2016-07-29,15:43:54,13.2036,7.367
2016-07-29,15:43:55,13.2037,7.367
2016-07-29,15:43:56,13.2037,7.367
2016-07-29,15:43:57,13.2038,7.367
2016-07-29,15:43:58,13.2035,7.367
2016-07-29,15:43:59,13.2038,7.367
2016-07-29,15:44:00,13.2035,7.368
2016-07-29,15:44:01,13.2036,7.368
2016-07-29,15:44:02,13.2035,7.367
2016-07-29,15:44:03,13.2038,7.367
2016-07-29,15:44:04,13.2036,7.368
2016-07-29,15:44:05,13.2038,7.367
2016-07-29,15:44:06,13.2034,7.367
2016-07-29,15:44:07,13.2034,7.367
2016-07-29,15:44:08,13.2036,7.367
2016-07-29,15:44:09,13.2034,7.367
2016-07-29,15:44:10,13.2035,7.367
2016-07-29,15:44:11,13.2034,7.367
2016-07-29,15:44:12,13.2033,7.367
2016-07-29,15:44:13,13.2036,7.367
2016-07-29,15:44:14,13.2034,7.367
2016-07-29,15:44:15,13.2034,7.367
2016-07-29,15:44:16,13.2033,7.367
2016-07-29,15:44:17,13.2032,7.367
2016-07-29,15:44:18,13.2028,7.367
2016-07-29,15:44:19,13.2032,7.367
2016-07-29,15:44:20,13.2031,7.367
2016-07-29,15:44:21,13.2030,7.367
2016-07-29,15:44:22,13.2033,7.368
2016-07-29,15:44:23,13.2031,7.367
2016-07-29,15:44:24,13.2031,7.367
2016-07-29,15:44:25,13.2031,7.367
2016-07-29,15:44:26,13.2031,7.368
2016-07-29,15:44:27,13.2029,7.367
2016-07-29,15:44:28,13.2031,7.368
2016-07-29,15:44:29,13.2032,7.367
2016-07-29,15:44:30,13.2029,7.367
2016-07-29,15:44:31,13.2029,7.367
2016-07-29,15:44:32,13.2028,7.367
2016-07-29,15:44:33,13.2029,7.367
2016-07-29,15:44:34,13.2027,7.368
2016-07-29,15:44:35,13.2030,7.367
2016-07-29,15:44:36,13.2026,7.367
2016-07-29,15:44:37,13.2029,7.367
2016-07-29,15:44:38,13.2027,7.368
2016-07-29,15:44:39,13.2029,7.368
2016-07-29,15:44:40,13.2025,7.368
2016-07-29,15:44:41,13.2026,7.367
2016-07-29,15:44:42,13.2030,7.367
2016-07-29,15:44:43,13.2024,7.368
2016-07-29,15:44:44,13.2026,7.367
2016-07-29,15:44:45,13.2027,7.367
2016-07-29,15:44:46,13.2028,7.367
2016-07-29,15:44:47,13.2027,7.367
2016-07-29,15:44:48,13.2029,7.367
2016-07-29,15:44:49,13.2026,7.367
2016-07-29,15:44:50,13.2023,7.367
2016-07-29,15:44:51,13.2025,7.367
2016-07-29,15:44:52,13.2021,7.367
2016-07-29,15:44:53,13.2023,7.367
2016-07-29,15:44:54,13.2025,7.368
2016-07-29,15:44:55,13.2023,7.367
2016-07-29,15:44:56,13.2024,7.367
2016-07-29,15:44:58,13.2023,7.367
2016-07-29,15:44:59,13.2024,7.367
2016-07-29,15:45:00,13.2024,7.367
2016-07-29,15:45:01,13.2024,7.368
2016-07-29,15:45:02,13.2023,7.367
2016-07-29,15:45:03,13.2022,7.367
2016-07-29,15:45:04,13.2024,7.367
2016-07-29,15:45:05,13.2021,7.367
2016-07-29,15:45:06,13.2023,7.368
2016-07-29,15:45:07,13.2024,7.367
2016-07-29,15:45:08,13.2021,7.367
2016-07-29,15:45:09,13.2021,7.367
2016-07-29,15:45:10,13.2020,7.367
2016-07-29,15:45:11,13.2022,7.367
2016-07-29,15:45:12,13.2021,7.367
2016-07-29,15:45:13,13.2024,7.367
2016-07-29,15:45:14,13.2021,7.367
2016-07-29,15:45:15,13.2020,7.368
2016-07-29,15:45:16,13.2018,7.367
2016-07-29,15:45:17,13.2018,7.367
2016-07-29,15:45:18,13.2021,7.367
2016-07-29,15:45:19,13.2019,7.367
2016-07-29,15:45:20,13.2018,7.367
2016-07-29,15:45:21,13.2021,7.367
2016-07-29,15:45:22,13.2021,7.367
2016-07-29,15:45:23,13.2020,7.367
2016-07-29,15:45:24,13.2021,7.367
2016-07-29,15:45:25,13.2019,7.367
2016-07-29,15:45:26,13.2018,7.367
2016-07-29,15:45:27,13.2019,7.367
2016-07-29,15:45:28,13.2019,7.367
2016-07-29,15:45:29,13.2017,7.367
2016-07-29,15:45:30,13.2017,7.367
2016-07-29,15:45:31,13.2019,7.367
2016-07-29,15:45:32,13.2017,7.367
2016-07-29,15:45:33,13.2016,7.367
2016-07-29,15:45:34,13.2016,7.367
2016-07-29,15:45:35,13.2016,7.367
2016-07-29,15:45:36,13.2019,7.367
2016-07-29,15:45:37,13.2015,7.366
2016-07-29,15:45:38,13.2015,7.367
2016-07-29,15:45:39,13.2019,7.367
2016-07-29,15:45:40,13.2018,7.367
2016-07-29,15:45:41,13.2015,7.366
2016-07-29,15:45:42,13.2015,7.367
2016-07-29,15:45:43,13.2014,7.366
2016-07-29,15:45:44,13.2014,7.367
2016-07-29,15:45:45,13.2018,7.366
2016-07-29,15:45:46,13.2014,7.366
2016-07-29,15:45:47,13.2013,7.366
2016-07-29,15:45:48,13.2018,7.367
2016-07-29,15:45:49,13.2013,7.366
2016-07-29,15:45:50,13.2013,7.367
2016-07-29,15:45:51,13.2013,7.367
2016-07-29,15:45:52,13.2012,7.367
2016-07-29,15:45:53,13.2014,7.366
2016-07-29,15:45:54,13.2012,7.367
2016-07-29,15:45:55,13.2014,7.367
2016-07-29,15:45:56,13.2012,7.366
2016-07-29,15:45:57,13.2011,7.367
2016-07-29,15:45:58,13.2012,7.367
2016-07-29,15:45:59,13.2013,7.367
2016-07-29,15:46:00,13.2009,7.366
2016-07-29,15:46:01,13.2009,7.367
2016-07-29,15:46:02,13.2011,7.366
2016-07-29,15:46:03,13.2012,7.366
2016-07-29,15:46:04,13.2010,7.366
2016-07-29,15:46:05,13.2010,7.366
2016-07-29,15:46:06,13.2012,7.367
2016-07-29,15:46:07,13.2013,7.367
2016-07-29,15:46:08,13.2009,7.366
2016-07-29,15:46:10,13.2010,7.367
2016-07-29,15:46:11,13.2011,7.367
2016-07-29,15:46:12,13.2011,7.367
2016-07-29,15:46:13,13.2009,7.366
2016-07-29,15:46:14,13.2011,7.367
2016-07-29,15:46:15,13.2008,7.366
2016-07-29,15:46:16,13.2010,7.367
2016-07-29,15:46:17,13.2009,7.366
2016-07-29,15:46:18,13.2009,7.366
2016-07-29,15:46:19,13.2010,7.366
2016-07-29,15:46:20,13.2008,7.367
2016-07-29,15:46:21,13.2008,7.366
2016-07-29,15:46:22,13.2009,7.366
2016-07-29,15:46:23,13.2009,7.366
2016-07-29,15:46:24,13.2008,7.367
2016-07-29,15:46:25,13.2009,7.366
2016-07-29,15:46:26,13.2008,7.367
2016-07-29,15:46:27,13.2007,7.367
2016-07-29,15:46:28,13.2008,7.366
2016-07-29,15:46:29,13.2009,7.366
2016-07-29,15:46:30,13.2007,7.366
2016-07-29,15:46:31,13.2005,7.366
2016-07-29,15:46:32,13.2004,7.366
2016-07-29,15:46:33,13.2006,7.367
2016-07-29,15:46:34,13.2007,7.366
2016-07-29,15:46:35,13.2003,7.367
2016-07-29,15:46:36,13.2007,7.367
2016-07-29,15:46:37,13.2005,7.366
2016-07-29,15:46:38,13.2004,7.366
2016-07-29,15:46:39,13.2004,7.366
2016-07-29,15:46:40,13.2008,7.366
2016-07-29,15:46:41,13.2004,7.367
2016-07-29,15:46:42,13.2005,7.366
2016-07-29,15:46:43,13.2005,7.366
2016-07-29,15:46:44,13.2006,7.366
2016-07-29,15:46:45,13.2005,7.366
2016-07-29,15:46:46,13.2004,7.366
2016-07-29,15:46:47,13.2003,7.366
2016-07-29,15:46:48,13.2003,7.366
2016-07-29,15:46:49,13.2002,7.366
2016-07-29,15:46:50,13.2003,7.366
2016-07-29,15:46:51,13.2002,7.366
2016-07-29,15:46:52,13.2004,7.366
2016-07-29,15:46:53,13.2002,7.367
2016-07-29,15:46:54,13.2003,7.366
2016-07-29,15:46:55,13.2000,7.366
2016-07-29,15:46:56,13.2002,7.367
2016-07-29,15:46:57,13.2002,7.366
2016-07-29,15:46:58,13.2005,7.367
2016-07-29,15:46:59,13.2003,7.366
2016-07-29,15:47:00,13.2002,7.366
2016-07-29,15:47:01,13.1999,7.367
2016-07-29,15:47:02,13.2000,7.366
2016-07-29,15:47:03,13.1999,7.366
2016-07-29,15:47:04,13.1999,7.366
2016-07-29,15:47:05,13.2001,7.366
2016-07-29,15:47:06,13.1999,7.366
2016-07-29,15:47:07,13.2001,7.366
2016-07-29,15:47:08,13.2002,7.366
2016-07-29,15:47:09,13.2000,7.366
2016-07-29,15:47:10,13.2001,7.366
2016-07-29,15:47:11,13.1999,7.366
2016-07-29,15:47:12,13.1999,7.366
2016-07-29,15:47:13,13.2002,7.366
2016-07-29,15:47:14,13.2004,7.366
2016-07-29,15:47:15,13.1999,7.367
2016-07-29,15:47:16,13.1997,7.366
2016-07-29,15:47:17,13.2000,7.366
2016-07-29,15:47:18,13.1999,7.366
2016-07-29,15:47:19,13.1998,7.367
2016-07-29,15:47:20,13.1998,7.367
2016-07-29,15:47:22,13.1997,7.366
2016-07-29,15:47:23,13.1999,7.366
2016-07-29,15:47:24,13.1998,7.366
2016-07-29,15:47:25,13.2000,7.367
2016-07-29,15:47:26,13.1996,7.366
2016-07-29,15:47:27,13.1996,7.366
2016-07-29,15:47:28,13.1997,7.366
2016-07-29,15:47:29,13.1998,7.367
2016-07-29,15:47:30,13.1998,7.366
2016-07-29,15:47:31,13.2000,7.367
2016-07-29,15:47:32,13.1996,7.366
2016-07-29,15:47:33,13.1997,7.366
2016-07-29,15:47:34,13.1998,7.366
2016-07-29,15:47:35,13.1996,7.366
